index,filename,mean_abs_diff_vs_prev_gray8
822,frame_000822.jpg,0.3431
823,frame_000823.jpg,0.3558
824,frame_000824.jpg,0.346
825,frame_000825.jpg,0.3401
826,frame_000826.jpg,0.3503
827,frame_000827.jpg,0.3497
828,frame_000828.jpg,0.3447
829,frame_000829.jpg,0.3472
830,frame_000830.jpg,0.3536
831,frame_000831.jpg,0.3603
832,frame_000832.jpg,0.3493
833,frame_000833.jpg,0.3585
834,frame_000834.jpg,0.353
835,frame_000835.jpg,0.3499
836,frame_000836.jpg,0.3474
837,frame_000837.jpg,0.3488
838,frame_000838.jpg,0.3431
839,frame_000839.jpg,0.347
840,frame_000840.jpg,0.3473
841,frame_000841.jpg,0.3493
842,frame_000842.jpg,0.3477
843,frame_000843.jpg,0.3536
844,frame_000844.jpg,0.3491
845,frame_000845.jpg,0.3575
846,frame_000846.jpg,0.3441
847,frame_000847.jpg,0.3547
848,frame_000848.jpg,0.3531
849,frame_000849.jpg,0.3483
850,frame_000850.jpg,0.3458
851,frame_000851.jpg,0.3519
852,frame_000852.jpg,0.359
853,frame_000853.jpg,0.3469
854,frame_000854.jpg,0.3434
855,frame_000855.jpg,0.3549
856,frame_000856.jpg,0.3556
857,frame_000857.jpg,0.3553
858,frame_000858.jpg,0.3458
859,frame_000859.jpg,0.3492
860,frame_000860.jpg,0.3492
861,frame_000861.jpg,0.3499
862,frame_000862.jpg,0.3531
863,frame_000863.jpg,0.3495
864,frame_000864.jpg,0.3417
865,frame_000865.jpg,0.3503
866,frame_000866.jpg,0.3526
867,frame_000867.jpg,0.3528
868,frame_000868.jpg,0.3575
869,frame_000869.jpg,0.3463
870,frame_000870.jpg,0.3531
871,frame_000871.jpg,0.3486
872,frame_000872.jpg,0.3519
873,frame_000873.jpg,0.3529
874,frame_000874.jpg,0.3435
875,frame_000875.jpg,0.3474
876,frame_000876.jpg,0.355
877,frame_000877.jpg,0.3693
878,frame_000878.jpg,0.3595
879,frame_000879.jpg,0.3552
880,frame_000880.jpg,0.35
881,frame_000881.jpg,0.349
882,frame_000882.jpg,0.3441
883,frame_000883.jpg,0.3525
884,frame_000884.jpg,0.352
885,frame_000885.jpg,0.354
886,frame_000886.jpg,0.3606
887,frame_000887.jpg,0.3615
888,frame_000888.jpg,0.3529
889,frame_000889.jpg,0.3555
890,frame_000890.jpg,0.3476
891,frame_000891.jpg,0.3522
892,frame_000892.jpg,0.3531
893,frame_000893.jpg,0.3467
894,frame_000894.jpg,0.3441
895,frame_000895.jpg,0.3497
896,frame_000896.jpg,0.3506
897,frame_000897.jpg,0.3477
898,frame_000898.jpg,0.3598
899,frame_000899.jpg,0.3576
900,frame_000900.jpg,0.3564
901,frame_000901.jpg,0.3594
902,frame_000902.jpg,0.3462
903,frame_000903.jpg,0.3515
904,frame_000904.jpg,0.3545
905,frame_000905.jpg,0.3558
906,frame_000906.jpg,0.354
907,frame_000907.jpg,0.351
908,frame_000908.jpg,0.3515
909,frame_000909.jpg,0.3487
910,frame_000910.jpg,0.3548
911,frame_000911.jpg,0.3568
912,frame_000912.jpg,0.3468
913,frame_000913.jpg,0.3438
914,frame_000914.jpg,0.3418
915,frame_000915.jpg,0.3457
916,frame_000916.jpg,0.351
917,frame_000917.jpg,0.3491
918,frame_000918.jpg,0.3518
919,frame_000919.jpg,0.3472
920,frame_000920.jpg,0.3497
921,frame_000921.jpg,0.3528
922,frame_000922.jpg,0.3501
923,frame_000923.jpg,0.3541
924,frame_000924.jpg,0.3481
925,frame_000925.jpg,0.3763
926,frame_000926.jpg,0.3787
927,frame_000927.jpg,0.3524
928,frame_000928.jpg,0.3544
929,frame_000929.jpg,0.352
930,frame_000930.jpg,0.3551
931,frame_000931.jpg,0.3513
932,frame_000932.jpg,0.3579
933,frame_000933.jpg,0.3594
934,frame_000934.jpg,0.3542
935,frame_000935.jpg,0.3604
936,frame_000936.jpg,0.3488
937,frame_000937.jpg,0.3452
938,frame_000938.jpg,0.3615
939,frame_000939.jpg,0.3543
940,frame_000940.jpg,0.3572
941,frame_000941.jpg,0.3457
942,frame_000942.jpg,0.3549
943,frame_000943.jpg,0.3556
944,frame_000944.jpg,0.3525
945,frame_000945.jpg,0.3559
946,frame_000946.jpg,0.3581
947,frame_000947.jpg,0.349
948,frame_000948.jpg,0.3528
949,frame_000949.jpg,0.3503
950,frame_000950.jpg,0.3476
951,frame_000951.jpg,0.3548
952,frame_000952.jpg,0.3603
953,frame_000953.jpg,0.348
954,frame_000954.jpg,0.3419
955,frame_000955.jpg,0.3641
956,frame_000956.jpg,0.3441
957,frame_000957.jpg,0.3471
958,frame_000958.jpg,0.3474
959,frame_000959.jpg,0.3483
960,frame_000960.jpg,0.3527
961,frame_000961.jpg,0.3568
962,frame_000962.jpg,0.351
963,frame_000963.jpg,0.3511
964,frame_000964.jpg,0.3846
965,frame_000965.jpg,0.3789
966,frame_000966.jpg,0.3839
967,frame_000967.jpg,0.3474
968,frame_000968.jpg,0.3957
969,frame_000969.jpg,0.3899
970,frame_000970.jpg,0.3933
971,frame_000971.jpg,0.4008
972,frame_000972.jpg,0.3512
973,frame_000973.jpg,0.3517
974,frame_000974.jpg,0.3519
975,frame_000975.jpg,0.3492
976,frame_000976.jpg,0.3502
977,frame_000977.jpg,0.3525
978,frame_000978.jpg,0.3796
979,frame_000979.jpg,0.4324
980,frame_000980.jpg,0.428
981,frame_000981.jpg,0.379
982,frame_000982.jpg,0.4299
983,frame_000983.jpg,0.4203
984,frame_000984.jpg,0.3458
985,frame_000985.jpg,0.349
986,frame_000986.jpg,0.3494
987,frame_000987.jpg,0.3722
988,frame_000988.jpg,0.3511
989,frame_000989.jpg,0.3777
990,frame_000990.jpg,0.346
991,frame_000991.jpg,0.3457
992,frame_000992.jpg,0.3778
993,frame_000993.jpg,0.3821
994,frame_000994.jpg,0.3979
995,frame_000995.jpg,0.4317
996,frame_000996.jpg,0.3589
997,frame_000997.jpg,0.3591
998,frame_000998.jpg,0.3512
999,frame_000999.jpg,0.3503
1000,frame_001000.jpg,0.3737
1001,frame_001001.jpg,0.3755
1002,frame_001002.jpg,0.3507
1003,frame_001003.jpg,0.3521
1004,frame_001004.jpg,0.3785
1005,frame_001005.jpg,0.3808
1006,frame_001006.jpg,0.3519
1007,frame_001007.jpg,0.3519
1008,frame_001008.jpg,0.3789
1009,frame_001009.jpg,0.3717
1010,frame_001010.jpg,0.3729
1011,frame_001011.jpg,0.3827
1012,frame_001012.jpg,0.3911
1013,frame_001013.jpg,0.3926
1014,frame_001014.jpg,0.3918
1015,frame_001015.jpg,0.3483
1016,frame_001016.jpg,0.3453
1017,frame_001017.jpg,0.339
1018,frame_001018.jpg,0.3502
1019,frame_001019.jpg,0.3532
1020,frame_001020.jpg,0.3784
1021,frame_001021.jpg,0.3834
1022,frame_001022.jpg,0.3763
1023,frame_001023.jpg,0.3793
1024,frame_001024.jpg,0.3451
1025,frame_001025.jpg,0.3529
1026,frame_001026.jpg,0.3454
1027,frame_001027.jpg,0.3501
1028,frame_001028.jpg,0.3425
1029,frame_001029.jpg,0.3473
1030,frame_001030.jpg,0.3535
1031,frame_001031.jpg,0.3514
1032,frame_001032.jpg,0.3517
1033,frame_001033.jpg,0.3533
1034,frame_001034.jpg,0.3492
1035,frame_001035.jpg,0.3534
1036,frame_001036.jpg,0.3907
1037,frame_001037.jpg,0.3877
1038,frame_001038.jpg,0.3444
1039,frame_001039.jpg,0.3481
1040,frame_001040.jpg,0.3437
1041,frame_001041.jpg,0.3488
1042,frame_001042.jpg,0.3469
1043,frame_001043.jpg,0.349
1044,frame_001044.jpg,0.4024
1045,frame_001045.jpg,0.3966
1046,frame_001046.jpg,0.3896
1047,frame_001047.jpg,0.3907
1048,frame_001048.jpg,0.3481
1049,frame_001049.jpg,0.3516
1050,frame_001050.jpg,0.3539
1051,frame_001051.jpg,0.3469
1052,frame_001052.jpg,0.3958
1053,frame_001053.jpg,0.3599
1054,frame_001054.jpg,0.3901
1055,frame_001055.jpg,0.3524
1056,frame_001056.jpg,0.3969
1057,frame_001057.jpg,0.3964
1058,frame_001058.jpg,0.3469
1059,frame_001059.jpg,0.4015
1060,frame_001060.jpg,0.4059
1061,frame_001061.jpg,0.3513
1062,frame_001062.jpg,0.3969
1063,frame_001063.jpg,0.4019
1064,frame_001064.jpg,0.3515
1065,frame_001065.jpg,0.3469
1066,frame_001066.jpg,0.3473
1067,frame_001067.jpg,0.4008
1068,frame_001068.jpg,0.4008
1069,frame_001069.jpg,0.3492
1070,frame_001070.jpg,0.3511
1071,frame_001071.jpg,0.3493
1072,frame_001072.jpg,0.3467
1073,frame_001073.jpg,0.3447
1074,frame_001074.jpg,0.3531
1075,frame_001075.jpg,0.3496
1076,frame_001076.jpg,0.3974
1077,frame_001077.jpg,0.3601
1078,frame_001078.jpg,0.3572
1079,frame_001079.jpg,0.4021
1080,frame_001080.jpg,0.3503
1081,frame_001081.jpg,0.3928
1082,frame_001082.jpg,0.3595
1083,frame_001083.jpg,0.3936
1084,frame_001084.jpg,0.3531
1085,frame_001085.jpg,0.3517
1086,frame_001086.jpg,0.3547
1087,frame_001087.jpg,0.3969
1088,frame_001088.jpg,0.354
1089,frame_001089.jpg,0.3969
1090,frame_001090.jpg,0.3456
1091,frame_001091.jpg,0.3501
1092,frame_001092.jpg,0.3495
1093,frame_001093.jpg,0.3977
1094,frame_001094.jpg,0.4024
1095,frame_001095.jpg,0.3552
1096,frame_001096.jpg,0.3469
1097,frame_001097.jpg,0.3965
1098,frame_001098.jpg,0.3909
1099,frame_001099.jpg,0.3473
1100,frame_001100.jpg,0.3909
1101,frame_001101.jpg,0.3964
1102,frame_001102.jpg,0.3499
1103,frame_001103.jpg,0.3399
1104,frame_001104.jpg,0.3992
1105,frame_001105.jpg,0.3629
1106,frame_001106.jpg,0.3693
1107,frame_001107.jpg,0.4024
1108,frame_001108.jpg,0.348
1109,frame_001109.jpg,0.4024
1110,frame_001110.jpg,0.3937
1111,frame_001111.jpg,0.3478
1112,frame_001112.jpg,0.3532
1113,frame_001113.jpg,0.355
1114,frame_001114.jpg,0.4047
1115,frame_001115.jpg,0.3984
1116,frame_001116.jpg,0.3952
1117,frame_001117.jpg,0.3666
1118,frame_001118.jpg,0.3576
1119,frame_001119.jpg,0.4012
1120,frame_001120.jpg,0.3946
1121,frame_001121.jpg,0.3606
1122,frame_001122.jpg,0.3992
1123,frame_001123.jpg,0.4024
1124,frame_001124.jpg,0.3599
1125,frame_001125.jpg,0.3538
1126,frame_001126.jpg,0.3969
1127,frame_001127.jpg,0.3533
1128,frame_001128.jpg,0.3553
1129,frame_001129.jpg,0.3461
1130,frame_001130.jpg,0.3472
1131,frame_001131.jpg,0.397
1132,frame_001132.jpg,0.3588
1133,frame_001133.jpg,0.4051
1134,frame_001134.jpg,0.3478
1135,frame_001135.jpg,0.3478
1136,frame_001136.jpg,0.3531
1137,frame_001137.jpg,0.3989
1138,frame_001138.jpg,0.3932
1139,frame_001139.jpg,0.3392
1140,frame_001140.jpg,0.3832
1141,frame_001141.jpg,0.3922
1142,frame_001142.jpg,0.3965
1143,frame_001143.jpg,0.3942
1144,frame_001144.jpg,0.3906
1145,frame_001145.jpg,0.4
1146,frame_001146.jpg,0.3519
1147,frame_001147.jpg,0.3942
1148,frame_001148.jpg,0.3993
1149,frame_001149.jpg,0.3481
1150,frame_001150.jpg,0.3501
1151,frame_001151.jpg,0.3528
1152,frame_001152.jpg,0.4008
1153,frame_001153.jpg,0.3985
1154,frame_001154.jpg,0.3424
1155,frame_001155.jpg,0.3987
1156,frame_001156.jpg,0.3993
1157,frame_001157.jpg,0.3439
1158,frame_001158.jpg,0.405
1159,frame_001159.jpg,0.3713
1160,frame_001160.jpg,0.4015
1161,frame_001161.jpg,0.3991
1162,frame_001162.jpg,0.3509
1163,frame_001163.jpg,0.3877
1164,frame_001164.jpg,0.3508
1165,frame_001165.jpg,0.3482
1166,frame_001166.jpg,0.3556
1167,frame_001167.jpg,0.3503
1168,frame_001168.jpg,0.3515
1169,frame_001169.jpg,0.354
1170,frame_001170.jpg,0.3546
1171,frame_001171.jpg,0.356
1172,frame_001172.jpg,0.3527
1173,frame_001173.jpg,0.3507
1174,frame_001174.jpg,0.355
1175,frame_001175.jpg,0.3461
1176,frame_001176.jpg,0.3512
1177,frame_001177.jpg,0.3541
1178,frame_001178.jpg,0.3495
1179,frame_001179.jpg,0.3567
1180,frame_001180.jpg,0.3558
1181,frame_001181.jpg,0.3576
1182,frame_001182.jpg,0.3445
1183,frame_001183.jpg,0.3461
1184,frame_001184.jpg,0.3495
1185,frame_001185.jpg,0.3473
1186,frame_001186.jpg,0.3413
1187,frame_001187.jpg,0.4032
1188,frame_001188.jpg,0.3994
1189,frame_001189.jpg,0.3441
1190,frame_001190.jpg,0.404
1191,frame_001191.jpg,0.4008
1192,frame_001192.jpg,0.3531
1193,frame_001193.jpg,0.3463
1194,frame_001194.jpg,0.3512
1195,frame_001195.jpg,0.3501
1196,frame_001196.jpg,0.3515
1197,frame_001197.jpg,0.3573
1198,frame_001198.jpg,0.3482
1199,frame_001199.jpg,0.3449
1200,frame_001200.jpg,0.3511
1201,frame_001201.jpg,0.3431
1202,frame_001202.jpg,0.3509
1203,frame_001203.jpg,0.3948
1204,frame_001204.jpg,0.401
1205,frame_001205.jpg,0.3546
1206,frame_001206.jpg,0.3481
1207,frame_001207.jpg,0.3472
1208,frame_001208.jpg,0.3488
1209,frame_001209.jpg,0.3533
1210,frame_001210.jpg,0.351
1211,frame_001211.jpg,0.3513
1212,frame_001212.jpg,0.3525
1213,frame_001213.jpg,0.3492
1214,frame_001214.jpg,0.356
1215,frame_001215.jpg,0.4008
1216,frame_001216.jpg,0.3974
